ID,Title,url,images,Type,Period,Materials,Measurements,Artist,Description,Illusion,Credit Line
2004.19.68.1.20,Print from the Qianlong Emperor’s Conquests,https://search.museums.ualberta.ca/21-19892,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_020_s21-03v01.jpg,print,Qing 18th century,silk; paper; ink,overall: 63.1 cm x 112.4 cm; image: 52.4 cm x 93 cm,unknown,"A printed calligraphic piece with two square red seals.  This manuscript goes along with engraving .68.1.31. It is number 3, chronologically, in the set of 16 copperplate engravings.",,Gift of Sandy and Cécile Mactaggart
2004.19.54.2.2,Lid of Box for Landscape After Li Cheng,https://search.museums.ualberta.ca/21-20531,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_020_s21-03v01.jpg,"box, lid",Ming 17th century,varnished wood,9.5 cm x 9.6 cm x 49.2 cm,unknown,Lid of storage box for handscroll.,,Gift of Sandy and Cécile Mactaggart
2005.5.73,Blue Silk Semi Formal Robe for a Man,https://search.museums.ualberta.ca/21-19295,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_073_ve_s21-03v01.jpg,robe,Qing 19th century,blue silk twill embroidered with metal-wrapped threads and silk,overall: 138.6 cm x 196 cm; neck to hem: 138.6 cm; cuff to cuff: x 196 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.38.24,Album Leaf from Album of Figures,https://search.museums.ualberta.ca/21-20423,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_024_s21-10v01.jpg,album leaf,Qing 19th century,ink and colour on paper,,Ren Yi,"This album leaf is one of thirteen inscriptions in Ren Yi’s Album of Figures, featuring a four-line poem with seven characters per line. The poem was written in cursive script by Taixi (1899–1989) and later attached to Ren Yi’s paintings. The text is associated with the imagery on the album leaf attached beneath it (2004.19.38.25).",,Gift of Sandy and Cécile Mactaggart
2005.5.602.1.1,Right Side of the Front Panel of a Rank Badge for a Fifth Rank Military Official,https://search.museums.ualberta.ca/21-20739,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_024_s21-10v01.jpg,rank badge,Qing 19th century,gold wrapped silk thread; ink; linen; peacock feathers; silk; silver wrapped silk thread; tapestry weave,overall: 27.1 cm x 15.8 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.3.26,Album Leaf from Insects,https://search.museums.ualberta.ca/21-20113,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_026_s21-03v01.jpg,album leaf,Qing 18th-19th centuries,ink; paper,sheet: 35.4 cm x 43.1 cm; image: 21.6 cm x 20.4 cm,unknown,A painting of two butteflies and two other insects.,,Gift of Sandy and Cécile Mactaggart
2004.19.9.13,Album Leaf from Album of Landscapes,https://search.museums.ualberta.ca/21-20510,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_013_s21-10v01.jpg,album leaf,Qing 17th-18th centuries,ink and colour on paper,overall: 3.3 cm x 16.8 cm x 26.6 cm; image: 16 cm x 9.9 cm,Yao Song,,,Gift of Sandy and Cécile Mactaggart
2004.19.2.3,Album Leaf from Illustrations of Chinese Costumes,https://search.museums.ualberta.ca/21-19947,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_003_s21-10v01.jpg,album leaf,Qing 18th century,ink; paper,sheet: 17.2 cm x 28.1 cm; image: 11.4 cm x 18.1 cm,unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. This leaf features an ink and watercolour drawing of two Manchu soldiers in dynamic poses with weapons. Both figures are wearing typical Qing Dynasty hats and plain, belted robes with black boots. The left figure practises with a large yuanyuedao or “reclining moon blade”. The figure on the right is taking aim at an unseen target with a bow and arrow.",,Gift of Sandy and Cécile Mactaggart
2005.5.576,Front and Back Panels of a Rank Badge for an Eighth Rank Civil Official,https://search.museums.ualberta.ca/21-19798,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_576_002_re_s19-12v01.jpg,rank badge,Qing 19th-20th centuries,gold wrapped silk thread; silk; silk floss; silk gauze; silver wrapped silk thread; embroidery,,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.24,Landscape After Wang Meng,https://search.museums.ualberta.ca/21-19089,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_024_d01_s22-02v01.jpg,hanging scroll,Qing 18th century,ink on paper,sheet: 237.5 cm x 67.5 cm; image: 126.7 cm x 51.7 cm,Wang Yu,A hanging scroll painting of a mountain landscape painted in the style of Wang Meng.,Signed by Dongzhuang Yu and impressed with 3 seals of the artist.  The scroll is also impressed with 5 collector's seals.,Gift of Sandy and Cécile Mactaggart
2005.5.294.2,Silk Fragmentary Panel from a Woman's Informal Robe,https://search.museums.ualberta.ca/21-20852,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_294_002_s19-12v01.jpg,panel,Qing 19th century,silk; silk floss; silk jacquard; silk satin; embroidery,overall: 102.3 cm x 44 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.346,Front and Back Panels of Rank Badges for a Seventh Rank Civil Official,https://search.museums.ualberta.ca/21-19568,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_346_002_re_s19-12v01.jpg,rank badge,Qing 17th century,gold wrapped silk thread; silk floss; silk satin; peacock feathers; embroidery; glass; wood,overall: 44.2 cm x 90 cm x 1.7 cm,unknown,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This rank badge displays a mandarin duck, representing a seventh rank civil official. In the Ming Dynasty, the birds on rank badges were often presented in pairs in an upper and lower position. Later, in the Qing Dynasty, only one bird or beast was seen on rank badges. Early Qing badges used gold-wrapped thread embroidered in dense rows, carefully outlining each motif until the background was completely filled. The bird is perched on a scholar's rock, which is a particularly-shaped rock appreciated by the literati and found in Chinese gardens. The rock is stitched with peacock-feather twisted thread.",,Gift of Sandy and Cécile Mactaggart
2005.5.18,Blue Silk Tapestry Informal Robe for a Woman,https://search.museums.ualberta.ca/21-19240,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_018_ve_s20-02v01.jpg,robe,Qing 19th-20th centuries,blue silk and metal-wrapped thread tapestry weave edged with brown silk and metal-wrapped thread tapestry weave,overall: 141 cm x 130.8 cm; neck to hem: 141 cm; cuff to cuff: x 130.8 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.126,Embroidered Gold Silk Tapestry Weave Panel with a Machine made Brocade Border,https://search.museums.ualberta.ca/21-19348,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_126_s19-12v01.jpg,panel,Qing 19th-20th centuries,gold wrapped silk thread; silk; silk brocade; silk satin; silk tapestry weave,overall: 165.5 cm x 63 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.560.1.2,Left Side of the Front Panel of a Rank Badge for a Fourth Rank Civil Official,https://search.museums.ualberta.ca/21-20646,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_126_s19-12v01.jpg,rank badge,Qing 19th century,linen; silk,overall: 29.7 cm x 15.6 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.326,Maroon Silk Brocade Dragon Robe for a Man,https://search.museums.ualberta.ca/21-19548,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_326_op_s19-12v01.jpg,robe,Qing 20th century,silk twill brocaded with silk and metal-wrapped threads,overall: 135.5 cm x 215.6 cm; neck to hem: 135.5 cm; cuff to cuff: x 215.6 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2010.20.1.5,"Magnificent Record of the Southern Tours, volumes 25-30, chapters 60-75",https://search.museums.ualberta.ca/21-23672,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_005_d01_s20-02v01.jpg,book,,"printed woodblock, thread binding",overall: 29.8 cm x 20.5 cm,Gao Jin,"One set of the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Volumes 25-30, Chapters 60-75. Woodblock printed, thread binding.",,Gift of Sandy and Cécile Mactaggart
2005.5.559.1.1,Right Side of the Front Panel of a Rank Badge for a Fourth Rank Military Official,https://search.museums.ualberta.ca/21-20671,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_005_d01_s20-02v01.jpg,rank badge,Qing 19th-20th centuries,gold wrapped silk thread; silk; silk satin; silver wrapped silk thread; embroidery,overall: 29.9 cm x 15.2 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.389,Embroidered Yellow Silk Imperial Throne Cover,https://search.museums.ualberta.ca/21-19611,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_389_s20-02v01.jpg,throne cover,Qing 18th century,silk; silk floss; silk satin; plexiglas; embroidery,overall: 148 cm x 188.5 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.140,Pair of Silk Tapestry Weave Chair Covers and Matching Table Frontal,https://search.museums.ualberta.ca/21-19362,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_389_s20-02v01.jpg,chair covers and table frontal,Qing 20th century,cotton; gold wrapped silk thread; peacock feathers; silk; silk twist; tapestry weave,,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.589,Front Panel of a Rank Badge for a Ninth Rank Civil Official,https://search.museums.ualberta.ca/21-19811,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_589_ve_s19-12v01.jpg,rank badge,Qing 19th century,gold wrapped silk thread; ink; linen; silk; paper; adhesive tape; tapestry weave,overall: 31.4 cm x 33.4 cm,unknown,"Qing Period (1644-1911), Ninth Rank Civil Official (Paradise Flycatcher)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,Gift of Sandy and Cécile Mactaggart
2005.5.176,Embroidered Blue Silk Dragon Robe for a Man,https://search.museums.ualberta.ca/21-19398,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_176_ve_s21-03v01.jpg,robe,Qing 19th century,blue silk satin embroidered with silk and metal-wrapped threads,overall: 136.3 cm x 218.5 cm; neck to hem: 136.3 cm; cuff to cuff: x 218.5 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.562,Front and Back Panels of a Rank Badge for a Fourth Rank Civil Official,https://search.museums.ualberta.ca/21-19784,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_562_002_re_s19-12v01.jpg,rank badge,Qing 19th century,copper-wrapped silk thread; gold wrapped silk thread; ink; linen; silk; silver wrapped silk thread; tapestry weave,,unknown,"Qing Period (1644-1911), Fourth Rank Civil Official (Wild Goose)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,Gift of Sandy and Cécile Mactaggart
2004.19.1.1.40,Album Leaf from Illustrations of Costumes from the Qianlong Court,https://search.museums.ualberta.ca/21-20248,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_040_s21-03v01.jpg,album leaf,Qing 18th century,ink; silk; paper,sheet: 42.2 cm x 40.8 cm; image: 27.2 cm x 24.4 cm,unknown,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the left leaf of one folio (attached to 2004.19.1.41) depicting the back of a vest. There is a paper label attached to the bottom centre of the piece that reads ""Summer Court Dresses/Sea Dragon on red silk"". This painting is nearly identical to another leaf found in the album, 2004.19.1.1.38.","Handwritten in pencil on a small piece of paper pasted onto the silk, bottom center: ""Summer Court Dresses/Sea Dragon on red silk.""  
On the reverse of the piece ""(28)"" is handwritten in pencil on the upper right corner. 

Handwritten in pencil on a small piece of paper pasted onto the silk, bottom center: ""Summer Court Dresses/Sea Dragon on red silk.""  
On the reverse of the piece ""(28)"" is handwritten in pencil on the upper right corner. 
Read More +",Gift of Sandy and Cécile Mactaggart
2004.19.38.8,Album Leaf from Album of Figures,https://search.museums.ualberta.ca/21-20407,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_008_s21-10v01.jpg,album leaf,Qing 19th century,ink and colour on paper,,Ren Yi,"This album leaf is one of thirteen inscriptions in Ren Yi’s Album of Figures, featuring a four-line poem with seven characters per line. The poem was written in cursive script by Taixi (1899–1989) and later attached to Ren Yi’s paintings. The text is associated with the imagery on the album leaf attached beneath it (2004.19.38.9).",,Gift of Sandy and Cécile Mactaggart
2005.5.416,Peacock Feather for a Mandarin's Hat with Silk Covered Holder,https://search.museums.ualberta.ca/21-19638,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_416_s20-02v01.jpg,peacock feather and holder,Qing 19th century,brass; paper; silk; wood; embroidery; peacock feather; silk satin,,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.85.4.2,Lid of Outer Box for Green Bamboo and Old Trees,https://search.museums.ualberta.ca/21-20570,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_416_s20-02v01.jpg,"box, lid",Qing 17th century,wood,,unknown,Lid of outer storage box for handscroll.,,Gift of Sandy and Cécile Mactaggart
2004.19.68.1.9,Print from the Qianlong Emperor’s Conquests,https://search.museums.ualberta.ca/21-19878,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_009_s21-03v01.jpg,print,Qing 18th century,silk; paper; ink,overall: 63.3 cm x 112.6 cm; image: 52.6 cm x 93.2 cm,unknown,"A printed calligraphic piece with two square red seals.  This manuscript goes along with engraving.68.1.24. It is number 15, chronologically, in the set of 16 copperplate engravings.",,Gift of Sandy and Cécile Mactaggart
2005.5.537.2,Silk Tapestry Weave Panel,https://search.museums.ualberta.ca/21-20827,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_537_002_s19-12v01.jpg,panel,Qing 20th century,gold wrapped silk thread; peacock feathers; silk; silk brocade; tapestry weave,overall: 68.8 cm x 50.2 cm,unknown,"Silk tapestry weave panel with fragment of a five-clawed dragon trimmed with brocade fabric and lined with plain silk. The dragon is green with peacock-feather threads and surrounded by clouds, flaming pearl, and waves. Gold metal-wrapped threads outline dragon, clouds, and waves.",,Gift of Sandy and Cécile Mactaggart
2005.5.621.6.2.1,Boot,https://search.museums.ualberta.ca/21-21049,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_537_002_s19-12v01.jpg,boot,Qing 19th century,cotton; silk; leather; ink,overall: 45.2 cm x 10 cm x 28.6 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.31,Hanging Scroll and Storage Bag for Orchids,https://search.museums.ualberta.ca/21-19096,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_347_002_ve_s19-12v01.jpg,hanging scroll set,Qing 17th-18th centuries,ink on paper,sheet: 243.2 cm x 61 cm; image: 148.3 cm x 46.5 cm,Zheng Xie,A hanging scroll painting with storage bag.,,Gift of Sandy and Cécile Mactaggart
2004.19.79.4,Rocks and Stream in Bamboo Grove,https://search.museums.ualberta.ca/21-20463,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_079_004_m01_alt_edit_s23-01v01.jpg,hanging scroll,Qing 17th century,ink on silk,,Zhu Sheng,,,Gift of Sandy and Cécile Mactaggart
