Subject,Predicate,Object,ObjectLabel
F1967.9a-d,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
FSC-P-4505,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
S2003.8.835,标题,"A nocturnal Fuji, Lake Ashino, from the series Collection of views of the Moto-Hakone Minami mountain villa",title
S2011.11,对象类型,Sculpture,type
S2003.8.960,捐赠来源,Robert O. Muller Collection,donor
F1911.405a-b,对象类型,Vessel,type
S2003.8.1670,制作时间,ca. 1890-1910,date
S2003.8.917,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3370,制作时间,ca. 1935,date
F1915.264,标题,"Brocade, silk. A Buddhist monk's robe, patched: Kesa",title
FSC-T-38a-c,捐赠来源,"The Kinsey Chanoyu Collection, Gift of Gregory Kinsey",donor
F1932.34,制作时间,ca. 1400,date
S2003.8.1439,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3742.12,对象类型,Print,type
S1987.900,捐赠来源,Gift of Arthur M. Sackler,donor
S2003.8.3833.63.1-2,捐赠来源,Robert O. Muller Collection,donor
S2020.5.1,标题,Gau,title
S2003.8.1474,对象类型,Print,type
S2000.33,捐赠来源,Purchase — Smithsonian Unrestricted Trust Funds and partial gift of H. Ed Robison,donor
F1955.22,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
F1936.2,制作时间,12th century,date
S2003.8.2445,制作时间,1912,date
S2003.8.3488,捐赠来源,Robert O. Muller Collection,donor
F1905.95,标题,Jun ware jar with two loop handles,title
S2020.5.23,标题,Mandala offering vessel,title
S2003.8.2570,标题,Sailors fighting,title
S2003.8.229,标题,"Shinbashi, from the series Twelve Views of Tokyo",title
FSC-P-5390,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.1954,标题,Swallow feeding babies in nest,title
S2003.8.1397,制作时间,ca. 1916/17,date
F1994.24,对象类型,Vessel,type
S2003.8.1032,标题,"Kegon falls, Nikko",title
S2003.8.2347,制作时间,1922/4,date
S2003.8.907,捐赠来源,Robert O. Muller Collection,donor
S2013.2.9,标题,Miniature bowl with four pierced vertical lug handles,title
FSC-P-5736,标题,Sherd,title
F1947.5,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
F1903.233,对象类型,Vessel,type
S2003.8.3833.10,捐赠来源,Robert O. Muller Collection,donor
FSC-P-5324,对象类型,Vessel,type
S2003.8.1191,制作时间,1881,date
F1907.285,制作时间,late 11th-early 12th century,date
F1954.127a-e,标题,"Vase of bottle shape with ""garlic"" mouth",title
F1898.476,标题,Cypresses and cedars,title
S2003.8.2782,捐赠来源,Robert O. Muller Collection,donor
S2003.8.430,标题,Unrequited love,title
S2018.2.322,捐赠来源,"Purchase and partial gift from the Gloria Katz and Willard Huyck Collection — Acquisition fund in honor of Julian Raby, director emeritus of the National Museum of Asian Art",donor
FSC-P-4524,制作时间,11th-13th century,date
S2013.2.10a-b,标题,Pyxis with cover,title
S2003.8.575,制作时间,1919,date
S2003.8.3442,对象类型,Print,type
FSC-P-6603,制作时间,15th-17th century,date
S2003.8.1563,标题,Ichikawa Ebizo in the Role of Yoemon in 'Kinegawa Zutsumi',title
S2003.8.219,标题,Peonies- Copy A,title
FSC-P-6306,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.304,对象类型,Print,type
FSC-P-4332,制作时间,11-13th century,date
FSC-P-4552,对象类型,Vessel,type
FSC-P-4904,制作时间,15th-17th century,date
S2021.5.330,制作时间,"1866, 3rd month",date
S2003.8.2989,制作时间,September 1888,date
nan,标题,M 99 Shinbashi Tokyo,title
S2003.8.716,对象类型,Print,type
FSC-P-5351,制作时间,15th-17th century,date
FSC-P-6309,标题,Sherd,title
F1981.28,制作时间,16th century or later,date
F1968.11a,捐赠来源,"Gift of Professor Alban G. Widgery of Winchester, Virginia",donor
F2014.4,标题,Krishna hunting black buck,title
S2003.8.3833.42,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1954,对象类型,Print,type
F2016.20.12a-d,标题,Storage bag (shifuku) for tea-leaf storage jar,title
S2003.8.1835,对象类型,Print,type
S2020.5.9.2,对象类型,Furniture and Furnishing,type
FSC-P-6639,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.3141,标题,"The Snow Woman (Yuki Onna) in the play Yuki Onna Gomai Hagoita, from the book Dai Chikamatsu Zenshū 大近松全集　雪女五枚羽子板の雪女",title
S2003.8.444,标题,Artists Of Renown (After Painting),title
nan,标题,"14020. Triumphal Procession of the Victorious Japanese, Nikko, Japan",title
S2003.8.2853,捐赠来源,Robert O. Muller Collection,donor
S2003.8.870,对象类型,Print,type
S2003.8.3474,标题,"Matterhorn (Day), from the series Europe",title
FSC-P-5808,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.156,对象类型,Print,type
S2003.8.29,标题,"The Hour of Prayer, India",title
F1978.5,对象类型,Painting,type
S1995.7,对象类型,Photograph,type
F1931.4,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.1375.10,捐赠来源,Robert O. Muller Collection,donor
S2003.8.664,制作时间,1924,date
F1911.206,标题,Fishes in a Stream,title
FSC-P-6288,制作时间,15th-17th century,date
S2003.8.1166,标题,Morning Sea at Omori 大森朝の海,title
S2003.8.3639,捐赠来源,Robert O. Muller Collection,donor
F1958.2,标题,Canteen,title
S1992.51,对象类型,Sculpture,type
S2003.8.2688,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3742.9,对象类型,Print,type
S2003.8.3752.32,对象类型,Print,type
S2003.8.3428,标题,"Ichimura Uzaemon XV as the gardner Kichigoro, from the series Flowers of the Theatrical World",title
S2003.8.1786,对象类型,Print,type
S2003.8.274,对象类型,Print,type
S2003.8.3672,对象类型,Print,type
S2003.8.28,对象类型,Print,type
S2018.2.67,制作时间,1961 (printed later),date
S2003.8.1351,对象类型,Print,type
S2003.8.512,捐赠来源,Robert O. Muller Collection,donor
FSC-P-5330,制作时间,15th-17th century,date
FSC-P-6460,制作时间,15th-17th century,date
S2003.8.3138,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1805,标题,Silhouetted pair of deer at Itsukushima,title
S2003.8.3808,标题,Tibetan Scene #9,title
S2003.8.1864,制作时间,1900s,date
F1961.10a-m,标题,"Album of landscapes and figures, with accompanying poems in running script",title
FSC-P-4912,对象类型,Vessel,type
nan,标题,Hong Kong: A rickshaw race at the racetrack,title
S2003.8.482,对象类型,Print,type
S2003.8.3257,制作时间,1930s,date
S2003.8.3833.38,对象类型,Tool and Equipment,type
S1987.316,制作时间,11th century BCE,date
F1929.66,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
F1900.3a-b,对象类型,Vessel,type
S2003.8.269,制作时间,1923,date
F1993.15.13,制作时间,224-651,date
nan,标题,"Tokyo: William H. Taft and Edwards arriving by carriage, likely at the luncheon at Korakuen",title
S2012.9.2143.1-2,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
FSC-GR-779.59,制作时间,late 19th century,date
S2003.8.396,制作时间,1928,date
S2007.32,标题,Wall hanging,title
FSC-P-5726,对象类型,Vessel,type
S2013.3,制作时间,ca. 330 BCE,date
F1893.53,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.3041,制作时间,May 1888,date
S2003.8.445,捐赠来源,Robert O. Muller Collection,donor
S2003.8.833,对象类型,Print,type
F1917.418,捐赠来源,Gift of Charles Lang Freer,donor
S2012.9.1574.1-2,标题,Pair of single-prong gilt silver hairpins,title
F1998.5.7,对象类型,Manuscript,type
F1902.268,标题,Panel with narrative scene and flowers for a screen,title
S2003.8.1375.3,捐赠来源,Robert O. Muller Collection,donor
S2003.8.143,制作时间,"May 23, 1877",date
F1996.9,标题,"Susanna and the Elders, folio from theGulshan Album(Rose Garden album)",title
S2003.8.1529,制作时间,mid 19th-early 20th century,date
S2003.8.3833.16,制作时间,1950-1956,date
S2003.8.224,制作时间,1929/7,date
F2021.3.1,标题,"Suigan Somin letter to Sen Sotan, the only documentary evidence of Sotan's relationship to Chinese poetry",title
F1939.1a-c,制作时间,1552,date
S2003.8.1398,制作时间,ca. 1923,date
S2019.3.773,对象类型,Print,type
S2003.8.222,标题,Copy B,title
F1914.33,标题,Cizhou ware bottle,title
S2003.8.2712,标题,A Death God (Shinigami) from the series One Hundred Roles of Baikō (Baikō hyakushu no uchi) 「死神」　『梅幸百種之内』,title
S2003.8.3007,标题,Inaka Genji,title
S2003.8.3114,对象类型,Print,type
S2003.8.2429,对象类型,Print,type
S2003.8.880,对象类型,Print,type
S2003.8.1297,对象类型,Print,type
S2003.8.3589,标题,Kajiyashiki,title
FSC-P-5433,制作时间,15th-17th century,date
S2003.8.617,对象类型,Print,type
S2003.8.22,制作时间,ca. 1916,date
S2003.8.1702,标题,100 Views of Mt. Fuji,title
S2004.89,捐赠来源,Gift of Guido Goldman,donor
S2003.8.3515,对象类型,Print,type
S2003.8.2551,捐赠来源,Robert O. Muller Collection,donor
S2003.8.484,对象类型,Print,type
F1929.71,制作时间,9th century,date
S2003.8.1256,标题,Sei Shonagon,title
S2003.8.386,标题,"Sensui Island In Summer, Okayama",title
FSC-P-4314,标题,Fragment of a bowl,title
FSC-P-2653,对象类型,Vessel,type
FSC-W-38a-h,捐赠来源,"The Kinsey Chanoyu Collection, Gift of Gregory Kinsey",donor
F1929.66,对象类型,Manuscript,type
S2003.8.1877,标题,Pipit and fern,title
nan,标题,Kyoto: Sanjo Ohashi Bridge over the Kamogawa River,title
S2003.8.3431,对象类型,Print,type
S2012.9.4087,对象类型,Costume and Textile,type
S2004.82,标题,Wall hanging,title
FSC-M-27,捐赠来源,Gift of Mrs. Jefferson Patterson,donor
nan,标题,"Long building with decorations, possibly Legazpi",title
nan,制作时间,"1976 November 13, undated",date
S1995.28,捐赠来源,Gift of Lois Conner in honor of her Parents,donor
FSC-P-5738,标题,Sherd,title
S2003.8.319,标题,Mt. Fuji from Hakone Observatory,title
FSC-L-36a-c,对象类型,Tool and Equipment,type
S2003.8.717,制作时间,1929/8,date
nan,标题,166. Nikko,title
S2003.8.3776.1-51,制作时间,1930's,date
S2003.8.1511,制作时间,1905-1906,date
S2003.8.89,标题,"Itinerant Performers, Echigo Province",title
S2003.8.2808,标题,"Atago Kūya (right), from the series One Hundred Nō Plays",title
F1945.14,制作时间,mid-16th century,date
S2003.8.1171,标题,Ryōgoku Bridge viewed from Senhonkui 千ほんくい両国橋,title
F1903.235a-b,对象类型,Vessel,type
S2003.8.3833.29,捐赠来源,Robert O. Muller Collection,donor
S2019.3.39,标题,Lost Past (1) 失われた過去,title
FSC-P-5469,标题,Fragment of an unidentified vessel,title
FSC-P-4345,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
S2003.8.1752,制作时间,1892,date
S2003.8.3686,对象类型,Print,type
S2003.8.1393,标题,Carp And Wisteria,title
F1990.4,对象类型,Jewelry and Ornament,type
F1901.115a-b,制作时间,mid-19th century,date
nan,标题,Jolo: The Sultan of Sulu and his attendance ride away on horseback,title
S2003.8.1894,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3040,对象类型,Print,type
FSC-P-6556,对象类型,Vessel,type
S2003.8.1308,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3551,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1611,标题,"Crows in Flight, in Snow",title
FSC-L-61a-k,对象类型,Container,type
S1995.75,捐赠来源,Gift of Lois Conner in honor of her parents,donor
S2003.8.51,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1375.1,捐赠来源,Robert O. Muller Collection,donor
F1991.45,标题,Bottle with incised decoration,title
F1916.646,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.2460,制作时间,1937,date
FSC-P-6316,制作时间,15th-17th century,date
S2003.8.1758,标题,Kagaribi,title
S2013.26a-b,捐赠来源,The Alice S. Kandell Collection,donor
S2003.8.2457,对象类型,Print,type
FSC-T-32a-c,标题,Silk textile (dashibukusa) used in tea ceremony,title
FSC-P-5773,对象类型,Vessel,type
F1980.194a-b,对象类型,Vessel,type
S2003.8.2076,制作时间,ca. 1930,date
S2003.8.3573,捐赠来源,Robert O. Muller Collection,donor
F1913.165,制作时间,1644-1911,date
S2003.8.157,标题,Woman with a sword,title
S2018.1.12,制作时间,ca. 1730,date
S2003.8.182,制作时间,1930,date
S2003.8.596,对象类型,Print,type
F1908.36,标题,Fly leaf with pen trials,title
nan,制作时间,[1903],date
F1907.86.3,对象类型,Vessel,type
F1903.45,对象类型,Vessel,type
S2003.8.2334,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2844,制作时间,1922-1927,date
S2003.8.1820,标题,Carp,title
S1987.670,标题,Pendant with raised linked curls,title
S2003.8.2649,标题,The Appearance of Well-Tuned Notes (Otoshime ga yosasō Sōdan ga totonoisō) from the seriesThirty-two Fashionable Physiognomies (Tōsei sanjūnisō)「音〆がよさ相」 『当勢三十二想』,title
S2003.8.3506,捐赠来源,Robert O. Muller Collection,donor
FSC-P-2735,制作时间,14th-16th century,date
F1939.4,制作时间,mid-16th century,date
S2003.8.1651,捐赠来源,Robert O. Muller Collection,donor
FSC-P-5795,对象类型,Vessel,type
S2003.8.1110,制作时间,ca. 1880,date
nan,标题,Tianjin: Chinese and American officals awaiting the arrival of American guests at the port of Tianjin,title
F2017.9,制作时间,15th century,date
S2019.6.1,制作时间,2008,date
S2003.8.1324,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3762,标题,Process book: Brown goose in the snow,title
S2022.8.29a-c,制作时间,2014,date
FSC-P-6511,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.3703,标题,Pair of carp,title
S2019.3.1134,捐赠来源,Purchase and partial gift of the Kenneth and Kiyo Hitch Collection from Kiyo Hitch with funds from the Mary Griggs Burke Endowment,donor
F1917.119,捐赠来源,Gift of Charles Lang Freer,donor
F1911.600,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.1417,标题,"The God Of War, The Commander Of Our Navy",title
F1898.475,对象类型,Painting,type
F1893.83,标题,Sketches of Heads,title
S2003.8.3335,制作时间,1927,date
F1916.398,制作时间,19th-early 20th century,date
F1902.262,制作时间,19th century,date
S2004.58,标题,Vessel with round base,title
S2003.8.2833,捐赠来源,Robert O. Muller Collection,donor
F1904.330,捐赠来源,Gift of Charles Lang Freer,donor
F2020.5.33a-d,制作时间,1903,date
S2020.5.17,对象类型,Costume and Textile,type
F1932.24,标题,Vasanta Vilasa (a poem on Spring),title
S2003.8.2729,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1131,标题,Fireflies at Ochanomizu お茶の水蛍,title
S2003.8.3833.48,捐赠来源,Robert O. Muller Collection,donor
FSC-P-6524,制作时间,15th-17th century,date
FSC-P-4479,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
S2003.8.2104,制作时间,20th century,date
S2003.8.1920,制作时间,ca. 1910-1930s,date
S2003.8.499,对象类型,Print,type
S2003.8.565,制作时间,1919,date
S2003.8.2746,制作时间,"1865, 6th month",date
F1949.22,制作时间,3rd century BCE,date
S2003.8.348,制作时间,1919-1926,date
F2018.2a-e,标题,Tea bowl with landscape design,title
F1908.246,制作时间,1896,date
S2012.3,捐赠来源,The Alice S. Kandell Collection,donor
FSC-P-4384,制作时间,11th-13th century,date
S2003.8.2124,对象类型,Print,type
S2003.8.2790.19,制作时间,ca. 1927,date
S2005.14,制作时间,1820-1840,date
S2003.8.68,对象类型,Print,type
nan,标题,Nagasaki: Stone lantern at Kiyomizu-dera,title
S2003.8.1889,制作时间,1900s,date
S2018.2.69,标题,Ordeal by Roses,title
S2003.8.3464,标题,"Golden Temple in Amritsar, from the series India and Southeast Asia",title
FSC-P-6999a-g,制作时间,1976-1978,date
S2003.8.2837,对象类型,Print,type
F1930.83,标题,Sri Krsna with the flute,title
S2017.36.4,制作时间,19th or the first half of the 20th century,date
S2003.8.3741.8,制作时间,ca. 1930s,date
F2016.22a-d,制作时间,2013,date
S2003.8.163,捐赠来源,Robert O. Muller Collection,donor
S2018.50,标题,Pita Jambhala,title
S2003.8.3364,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1013,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2790.35,标题,"Kaki yamabushi, from the series Fifty Kyogen Plays",title
FSC-GR-705.51,制作时间,"1855, 7th month",date
S1987.618,对象类型,Jewelry and Ornament,type
S2003.8.3218,对象类型,Print,type
S2003.8.2967,标题,"Hachinoki, from the series One Hundred Nō Plays",title
F1904.147,标题,Jar,title
S2003.8.3540,对象类型,Print,type
S2003.8.1351,捐赠来源,Robert O. Muller Collection,donor
F1903.289,捐赠来源,Gift of Charles Lang Freer,donor
S1989.20,对象类型,Painting,type
F1887.4,制作时间,1879-1880,date
S2003.8.2629,制作时间,1924,date
S2003.8.3032,标题,"How hopeless it is/it would be better for me to sink beneath the waves/perhaps then I could see my man from Moon Capital - Ariko, from the seriesOne Hundred Aspects of the Moon (Tsuki hyakushi)",title
