url,images,Accession Number,Artist,Category,Credit Line,Culture,Date Made,Description,Inscriptions and Colophons,Materials,Materials Glossary,Measurements,Object Type,Period,Place Made,Title
https://search.museums.ualberta.ca/21-20145,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_001_s21-03v01.jpg,2004.19.1.1.1,"Huang Dao; Men Yingzhao; Jiang Renshu, and others",albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This single detached album leaf depicts seven columns of regular script calligraphy describing regulations for a summer court skirt worn by the Empress Dowager and Empress.","皇太后 皇后夏朝裙  謹按 本朝定制 皇太后 皇后夏朝裙片金緣緞紗各惟其時餘俱如冬朝裙Translation of the Chinese text: ""Illustration of Summer court skirt chaoqun for the Empress Dowager… 

													皇太后 皇后夏朝裙  謹按 本朝定制 皇太后 皇后夏朝裙片金緣緞紗各惟其時餘俱如冬朝裙Translation of the Chinese text: ""Illustration of Summer court skirt chaoqun for the Empress Dowager and Empress; In accordance with the decree of the present dynasty: the summer court skirt for the Empress Dowager and the Empress has bands of gold embroidery, satin, and gauze, each appropriate to the season; everything else is like the winter skirt""  (Translated and transcribed by Lisa Claypool, Ed., China’s Imperial Modern: The Painter’s Craft, Edmonton, AB: University of Alberta Museums, 2012, p. 105)
On the reverse of the piece ""(67)"" is written in pencil at the top left corner.  Below the pencil number is a black ink marking composed of three short vertical lines and three short horizontal lines. 
Read More +",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 33.7 cm x 31.1 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-20424,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_025_s21-10v01.jpg,2004.19.38.25,Ren Yi,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"The painting is associated with the poem (2004.19.38.24). It shows a man walking barefoot beside a dark-colored donkey. He carries a bundle on his back, wrapped in cloth and securely tied. The load is so heavy that he is bent over. His attire is simple and loose-fitting, suggesting that he is a laborer from a lower class. The horse, moving ahead of the man, is slightly turned to the side with its head lowered, either grazing or resting.
On the right side, Ren Yi wrote “the Seal of Bonian [伯年 印]” along with his red personal seal.",,ink and colour on paper,,,album leaf,Qing 19th century,China,Album Leaf from Album of Figures
https://search.museums.ualberta.ca/21-19677,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_455_op_s19-12v01.jpg,2005.5.455,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,blue silk satin embroidered with silk and metal-wrapped threads,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 97 cm x 126 cm,robe,Qing 20th century,China,Embroidered Blue Silk Dragon Robe for a Child
https://search.museums.ualberta.ca/21-19524,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_302_ve_s19-12v01.jpg,2005.5.302,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,dark blue silk with silk and metal-wrapped thread tapestry weave roundels,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 126.5 cm x 189.5 cm; neck to hem: 126.5 cm; cuff to cuff: x 189.5 cm,surcoat,Qing 20th century,China,Blue Silk Tapestry Weave Imperial Man's Surcoat
https://search.museums.ualberta.ca/21-20933,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_426_002_ve_s22-02v01.jpg,2005.5.426.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,wool; silk noil,,overall: 75.5 cm x 75.5 cm,throne cover,Qing 19th century,China,Wool Carpet Throne Cover for the Seat of a Throne
https://search.museums.ualberta.ca/21-19600,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_378_re_s21-03v01.jpg,2005.5.378,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin; silk organza; ink; silk floss; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 263.7 cm x 236 cm,hanging,Qing 19th century,China,Embroidered Cream Silk Hanging
https://search.museums.ualberta.ca/21-19571,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_349_g05_s20-02v01.jpg,2005.5.349,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk gauze; silk brocade,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 871.5 cm x 77.5 cm,yardage,Qing 19th century,China,Aqua Brocaded Silk Gauze
https://search.museums.ualberta.ca/21-19306,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_349_g05_s20-02v01.jpg,2005.5.84,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin embroidered with silk,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,skirt and collar,Qing 19th century,China,Embroidered Silk Wedding Skirt and Collar
https://search.museums.ualberta.ca/21-19633,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_411_ve_s21-03v01.jpg,2005.5.411,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,embroidery; gold wrapped silk thread; silk; silk floss; peacock feathers; pearle cotton thread; copper-wrapped silk thread; rayon; silk jacquard,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 136 cm x 155 cm,parasol cover,Qing 19th century,China,Silk and Peacock Feather Parasol Cover
https://search.museums.ualberta.ca/21-23706,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_005_004_s20-02v01.jpg,2010.20.1.5.4,Gao Jin,published works,Gift of Sandy and Cécile Mactaggart,Chinese,1771,"One set of the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Volume 28, Chapter 68-70. Baoshang [Honours and emoluments]. Woodblock printed, thread binding.",,"printed woodblock, thread binding",,overall: 29.8 cm x 20.5 cm,book,,China: Beijing,"Magnificent Record of the Southern Tours, volume 28, chapters 68-70"
https://search.museums.ualberta.ca/21-20509,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_012_s21-10v01.jpg,2004.19.9.12,Yao Song,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,ink and colour on paper,,overall: 3.3 cm x 16.8 cm x 26.6 cm; image: 16 cm x 9.9 cm,album leaf,Qing 17th-18th centuries,China,Album Leaf from Album of Landscapes
https://search.museums.ualberta.ca/21-19466,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_012_s21-10v01.jpg,2005.5.244,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1662-1722,,,gold wrapped silk thread; peacock feathers; silk tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",,fragment,Qing 17th-18th centuries,China,Three Silk Tapestry Weave Fragments from a Hanging
https://search.museums.ualberta.ca/21-19874,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_005_s21-03v01.jpg,2004.19.68.1.5,unknown,prints,Gift of Sandy and Cécile Mactaggart,Chinese,1767-1774,"A printed calligraphic piece with two square red seals.  This manuscript goes along with engraving .68.1.26. It is number 1, chronologically, in the set of 16 copperplate engravings.",,silk; paper; ink,,overall: 63.4 cm x 112.4 cm; image: 52.3 cm x 93 cm,print,Qing 18th century,China,Print from the Qianlong Emperor’s Conquests
https://search.museums.ualberta.ca/21-19595,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_373_ve_s20-02v01.jpg,2005.5.373,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,black silk damask embroidered with silk and metal-wrapped threads,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 134.5 cm x 130 cm,robe,Qing 19th century,China,Black Silk Damask Front Opening Robe
https://search.museums.ualberta.ca/21-20961,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_395_006_ve_s20-02v01.jpg,2005.5.395.6,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1662-1722,"Fragment of yellow silk with blue, purple, and pink clouds embroidered in satin stitch. Each cloud is outlined with two strands of gold metal-wrapped thread, which is couched in place with silk yarns. The clouds are ruyi-shaped and feature an ombré colour effect. The selvedge is folded over on one side and stitched in place.",,gold wrapped silk thread; silk floss; silk jacquard; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 33.2 cm x 31.1 cm,fragment,Qing 17th-18th centuries,China,Fragment of Embroidered Silk
https://search.museums.ualberta.ca/21-20112,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_025_s21-03v01.jpg,2004.19.3.25,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,A painting of three butterflies and two black beetles.,,ink; paper,,sheet: 35.4 cm x 43.1 cm; image: 21.3 cm x 22.6 cm,album leaf,Qing 18th-19th centuries,China,Album Leaf from Insects
https://search.museums.ualberta.ca/21-19618,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_396_re_m01_s23-01v01.jpg,2005.5.396,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk brocade; silk satin; cotton,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 126 cm x 469 cm,hanging,Qing 20th century,China,Brocade Silk Hanging
https://search.museums.ualberta.ca/21-20907,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_087_006_ve_s20-02v01.jpg,2005.5.87.6,unknown,costume accessories,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin; embroidery; silk floss; cotton; gold wrapped silk thread; linen; plastic; metal; paper,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 24.5 cm x 9 cm x 1 cm,purse,Qing 19th century,China,Embroidered Silk Purse
https://search.museums.ualberta.ca/21-19786,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_564_002_re_s19-12v01.jpg,2005.5.564,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,"Qing Period (1644-1911), Fourth Rank Civil Official (Wild Goose)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,ink; linen; silk; metallic thread; tapestry weave,,,rank badge,Qing 19th-20th centuries,China,Front and Back Panels of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-19529,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_023_d01_s21-10v01.jpg,2005.5.307,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,silk; silk brocade; silk satin; silk tapestry weave,"Tapestry Weave; Brocade											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",,panel,Qing 19th-20th centuries,China,Two Silk Tapestry Weave Panels from a Dragon Robe
